Customer ID,Name,Age,Gender,Email,Phone,City,State,Country,Region,Join Date,Last Purchase,Orders,Average Order Value,Total Revenue,Customer Lifetime Value,Annual Income,Monthly Income,Satisfaction Score,Customer Score,Churn Risk,Segment,Loyalty Level,Favorite Category,Payment Method,Acquisition Channel,Discount Usage (%),Returns,Support Tickets,Website Visits,App Sessions,Wishlist Items,Cart Abandonments,Referral Count,Coupon Used,Premium Member,Newsletter,Days Since Last Purchase
3555,Austin Martin,69,Male,atkinsjulie@example.org,2125847238,Williambury,Wisconsin,India,South,2022-07-29,2026-05-06,97,6525,632925,2141416.49,1846149,153845,4.9,100.0,19.0,VIP,Platinum,Groceries,UPI,Referral,56,0,19,287,145,23,6,9,Yes,No,Subscribed,76
3556,Deborah Hudson,25,Male,warnergary@example.org,3578137421,Johnsonstad,Florida,India,East,2024-06-06,2026-07-20,69,7494,517086,743190.32,908798,75733,2.8,100.0,2.5,VIP,Platinum,Electronics,Cash,Facebook,47,11,4,140,143,36,19,7,Yes,Yes,Subscribed,1
3557,Michelle Brown,43,Male,richard05@example.net,6110447614,Alexanderton,Colorado,India,Central,2024-07-21,2025-07-28,4,3028,12112,38786.16,538477,44873,2.8,38.42,68.0,At Risk,Bronze,Sports,Wallet,Website,23,2,4,202,31,3,18,21,Yes,Yes,Subscribed,358
3558,Jerry Ingram,64,Female,gfrederick@example.net,5754523558,Michaelstad,Mississippi,India,West,2023-02-14,2026-03-23,54,7546,407484,1235306.01,2219859,184988,3.6,100.0,44.0,VIP,Platinum,Fashion,Wallet,Google Ads,3,6,9,297,200,12,3,13,No,Yes,Not Subscribed,120
3559,Vanessa Ramirez,41,Female,smithtommy@example.org,4099229346,Mooreport,Oklahoma,India,East,2024-11-08,2026-02-21,4,4938,19752,41246.52,1507263,125605,5.0,61.95,46.0,New,Bronze,Books,Cash,Google Ads,62,2,15,231,27,20,10,13,No,No,Subscribed,150
3560,Jeffrey Hill,27,Male,jennifer95@example.com,6348550023,New Samantha,Utah,India,East,2025-12-28,2025-09-23,51,5310,270810,597033.16,698077,58173,4.5,100.0,35.0,VIP,Platinum,Books,Cash,Mobile App,81,3,10,277,152,39,13,0,Yes,No,Subscribed,301
3561,Stephen Ryan,34,Male,ambergray@example.net,8590406209,North Robinbury,Virginia,India,North,2024-12-24,2026-04-05,20,4028,80560,129655.92,1436148,119679,3.8,94.11,42.0,Regular,Silver,Electronics,Cash,Website,32,0,3,182,37,4,14,24,Yes,No,Subscribed,107
3562,Sarah Farley,65,Male,loganjames@example.net,1326339886,Simmonshaven,Montana,India,South,2023-03-22,2026-01-03,102,4409,449718,654838.45,931215,77601,3.4,100.0,46.0,VIP,Platinum,Groceries,Cash,Facebook,74,12,15,124,157,3,6,3,Yes,Yes,Not Subscribed,199
3563,Timothy Levy,59,Female,jill15@example.net,9122190436,West Katherinechester,Vermont,India,North,2024-03-09,2025-09-07,31,6995,216845,743961.47,1209941,100828,2.7,100.0,53.0,Premium,Gold,Sports,Cash,Referral,2,11,20,234,179,13,8,12,No,No,Not Subscribed,317
3564,Kevin Quinn,21,Male,jennifer69@example.com,2110670990,East Robert,South Dakota,India,East,2025-08-20,2026-05-01,89,6476,576364,1121426.95,887014,73917,4.7,100.0,23.5,VIP,Platinum,Electronics,Credit Card,Email Campaign,17,15,1,193,95,30,14,20,No,Yes,Not Subscribed,81
3565,Christopher Morgan,67,Male,qgarcia@example.org,4646389892,North Stephanieview,West Virginia,India,Central,2024-11-08,2025-07-29,56,2739,153384,272074.08,1282016,106834,4.6,100.0,34.0,Premium,Gold,Groceries,Credit Card,Mobile App,22,1,3,281,120,31,13,14,No,No,Subscribed,357
3566,Crystal Trevino,22,Female,sduncan@example.net,7358054163,Port Scott,Minnesota,India,South,2025-03-01,2025-08-24,1,5543,5543,8203.55,2320588,193382,4.3,46.11,56.0,At Risk,Bronze,Fashion,Debit Card,Facebook,56,6,12,209,45,3,30,13,No,No,Not Subscribed,331
3567,Benjamin Smith,18,Female,curtislopez@example.net,0506748179,Lake Crystal,Arizona,India,West,2023-01-30,2026-01-15,47,610,28670,68209.48,2060910,171742,2.9,100.0,51.0,New,Bronze,Books,UPI,Referral,75,4,11,73,111,22,21,25,No,No,Not Subscribed,187
3568,Natasha Macias,44,Male,timothystrickland@example.net,3012170994,Jonesland,Indiana,India,North,2022-07-15,2026-03-13,108,7485,808380,2728394.88,402084,33507,4.7,100.0,33.0,VIP,Platinum,Groceries,Credit Card,Facebook,53,10,10,182,62,3,23,21,No,Yes,Subscribed,130
3569,Jonathan Brown,51,Female,grahamrachel@example.net,8536106707,Hooperburgh,Massachusetts,India,South,2025-05-02,2026-04-12,58,7528,436624,534900.01,2990767,249230,4.8,100.0,32.0,VIP,Platinum,Home,Cash,Instagram,77,6,7,185,158,11,9,5,Yes,Yes,Subscribed,100
3570,Jasmine Howell,52,Male,thomasgarcia@example.com,2685781052,South Lisaside,Nevada,India,North,2025-10-17,2025-10-15,61,1012,61732,79966.66,1094387,91198,3.7,100.0,43.0,Regular,Silver,Books,Debit Card,Google Ads,9,3,17,225,133,37,25,7,No,No,Subscribed,279
3571,Lauren Jones,35,Female,nathan56@example.com,7879054116,West Jaredtown,South Dakota,India,West,2025-07-09,2026-07-17,89,1137,101193,156592.81,2593286,216107,3.2,100.0,0.0,Regular,Silver,Beauty,UPI,Email Campaign,27,8,1,193,141,33,14,25,Yes,Yes,Subscribed,4
3572,Tiffany Stewart,53,Female,dominic99@example.com,9768699007,South Lydiatown,Kentucky,India,South,2022-05-08,2026-02-14,30,6560,196800,334461.05,677244,56437,3.9,100.0,41.0,Premium,Gold,Books,UPI,Website,42,1,19,217,35,12,26,7,No,Yes,Subscribed,157
3573,Danny Sanchez,33,Male,cnelson@example.com,0383410311,Goodwinfort,Arkansas,India,South,2024-02-14,2025-09-24,87,4770,414990,1023076.32,1213678,101139,3.3,100.0,47.0,VIP,Platinum,Books,Cash,Google Ads,67,1,10,286,41,39,20,25,No,Yes,Not Subscribed,300
3574,Chad Walker,51,Male,nromero@example.org,4560943201,East Ashley,South Dakota,India,East,2025-01-26,2025-12-20,43,1047,45021,94993.39,1971909,164325,3.7,100.0,43.0,Regular,Bronze,Home,Debit Card,Facebook,51,9,4,98,118,12,1,1,No,Yes,Not Subscribed,213
3575,John Bailey,69,Female,wrightshannon@example.org,8447278121,Hallstad,Colorado,India,North,2023-04-09,2026-03-04,107,1651,176657,455620.54,2876226,239685,2.6,100.0,54.0,Premium,Gold,Fashion,Net Banking,Facebook,34,3,19,77,158,18,28,20,Yes,No,Not Subscribed,139
3576,Marc Ayers,67,Male,ywilliams@example.com,7664712434,Alisonport,Pennsylvania,India,Central,2021-09-23,2025-09-23,120,2582,309840,1000000.2,420872,35072,2.8,100.0,52.0,VIP,Platinum,Sports,Credit Card,Referral,1,6,14,225,2,17,18,3,No,Yes,Not Subscribed,301
3577,Stephen Rodriguez,47,Female,mary98@example.org,5832697360,South Maryhaven,South Dakota,India,South,2022-03-08,2025-10-27,3,4630,13890,18553.12,976853,81404,3.7,45.78,60.0,At Risk,Bronze,Beauty,UPI,Website,8,7,13,90,46,20,11,15,Yes,Yes,Subscribed,267
3578,Eric Love,26,Male,mendezclaire@example.com,3285968345,Lake Brianfurt,Minnesota,India,North,2022-04-12,2026-07-13,29,7255,210395,634079.83,2381358,198446,3.6,100.0,0.0,Premium,Gold,Home,Cash,Email Campaign,82,2,17,212,110,1,28,15,Yes,No,Not Subscribed,8
3579,Christopher Valdez,28,Female,zacharycantu@example.org,6293658834,West Edwardton,Washington,India,North,2023-12-05,2026-01-23,72,3290,236880,741231.81,2921260,243438,3.1,100.0,49.0,Premium,Gold,Groceries,Debit Card,Referral,89,6,12,295,130,4,20,1,No,Yes,Not Subscribed,179
3580,Robin Payne,32,Female,pamelathomas@example.net,9138851586,Marthamouth,California,India,West,2026-05-05,2025-09-05,37,5169,191253,320350.23,2935538,244628,4.6,100.0,34.0,Premium,Gold,Groceries,Cash,Email Campaign,27,1,17,38,196,3,15,23,Yes,No,Not Subscribed,319
3581,Allison Marsh,43,Female,reidamanda@example.com,6154580618,East Robertland,Georgia,India,North,2026-06-30,2026-03-27,29,5331,154599,453343.18,2218695,184891,4.9,100.0,31.0,Premium,Gold,Fashion,Cash,Facebook,21,12,14,158,169,20,27,7,No,Yes,Not Subscribed,116
3582,Jack Brown,53,Male,michaellong@example.org,6472598568,East William,Rhode Island,India,South,2024-04-26,2026-05-24,13,3099,40287,67828.3,833188,69432,3.6,70.06,30.0,Regular,Bronze,Sports,Net Banking,Website,61,5,4,216,51,33,30,13,Yes,Yes,Subscribed,58
3583,Alyssa Clark,39,Male,lisa14@example.org,1942673632,North Bradley,Virginia,India,West,2024-06-19,2026-02-11,13,738,9594,30924.33,893319,74443,3.2,59.92,55.0,At Risk,Bronze,Groceries,Debit Card,Website,41,0,6,165,116,34,6,11,Yes,Yes,Not Subscribed,160
3584,Jose Walker,48,Female,carterjeffrey@example.org,2590475476,East Michaelmouth,California,India,North,2023-05-12,2026-04-24,34,2931,99654,125574.64,1629207,135767,3.6,100.0,38.0,Regular,Silver,Books,Debit Card,Facebook,72,15,19,285,77,14,2,10,Yes,Yes,Subscribed,88
3585,Dawn Romero,61,Female,tiffany91@example.com,8471271992,New Margaretfort,Ohio,India,East,2024-01-23,2025-12-25,45,3293,148185,539021.33,1952222,162685,3.4,100.0,46.0,Premium,Gold,Fashion,UPI,Referral,30,0,5,8,6,27,17,23,Yes,Yes,Subscribed,208
3586,Megan Hess,37,Male,jasonhenderson@example.com,6135522022,Lake Tracytown,Arizona,India,North,2025-03-22,2026-06-12,37,1808,66896,106036.5,1418219,118184,3.7,100.0,12.5,Regular,Silver,Sports,Debit Card,Facebook,1,8,5,272,75,32,10,1,Yes,No,Not Subscribed,39
3587,Christopher Jackson,19,Male,arnoldkimberly@example.com,7294889833,Piercestad,Maryland,India,South,2025-09-03,2026-01-05,7,7430,52010,65385.75,1580571,131714,4.7,71.4,46.0,Regular,Bronze,Home,Cash,Instagram,88,14,10,79,16,36,7,5,No,No,Subscribed,197
3588,Arthur Taylor,24,Male,dawn40@example.net,0564329008,Port Barbaramouth,New York,India,South,2024-12-03,2025-11-10,15,6551,98265,343380.27,814770,67897,2.6,75.65,59.0,Regular,Silver,Books,Credit Card,Referral,62,13,20,179,133,13,20,11,No,No,Subscribed,253
3589,Gabriella Porter,18,Male,aaron63@example.net,2298225053,North David,Massachusetts,India,West,2024-11-13,2025-11-05,74,4553,336922,943953.66,1301729,108477,3.9,100.0,41.0,VIP,Platinum,Electronics,Cash,Website,22,8,16,13,126,16,4,12,No,No,Subscribed,258
3590,Anita Stone,24,Female,eric09@example.com,8444620424,Lopezborough,Wyoming,India,West,2023-07-30,2025-12-14,36,4198,151128,513941.28,385812,32151,3.1,100.0,49.0,Premium,Gold,Books,Net Banking,Instagram,9,13,20,268,31,22,14,6,Yes,No,Subscribed,219
3591,Christopher Allen,25,Male,margaretmiller@example.net,8293807438,East Sandraland,Texas,India,North,2021-09-23,2026-01-31,27,5138,138726,173940.75,2473363,206113,4.1,100.0,39.0,Premium,Gold,Home,UPI,Email Campaign,15,14,1,162,113,25,10,19,Yes,No,Subscribed,171
3592,Russell Rich,30,Female,arroyologan@example.com,7337610727,Mccoyfort,Kansas,India,South,2022-01-01,2025-12-24,118,7042,830956,2235821.31,363533,30294,3.3,100.0,47.0,VIP,Platinum,Books,Credit Card,Referral,11,0,16,157,142,8,18,24,No,No,Subscribed,209
3593,Edward Barnes,21,Female,elizabeth05@example.org,1192505836,South Kaylaberg,Louisiana,India,South,2026-05-27,2025-11-14,71,2997,212787,377363.93,954436,79536,2.7,100.0,53.0,Premium,Gold,Beauty,Net Banking,Email Campaign,97,12,7,156,50,38,28,22,Yes,No,Subscribed,249
3594,Samantha Buckley,70,Male,diana52@example.com,4693443222,Port Charles,Illinois,India,Central,2022-02-27,2026-03-21,44,6779,298276,576362.25,1538012,128167,4.8,100.0,32.0,VIP,Platinum,Home,Cash,Mobile App,90,5,20,187,83,28,11,10,Yes,No,Not Subscribed,122
3595,Alan Chambers,62,Female,jacobpatton@example.com,8400045344,South Sydney,Rhode Island,India,North,2022-09-06,2025-08-01,102,5208,531216,1762680.1,2227404,185617,4.1,100.0,39.0,VIP,Platinum,Groceries,Credit Card,Mobile App,35,8,7,70,146,31,18,4,Yes,Yes,Subscribed,354
3596,Megan Mason,67,Male,lhernandez@example.com,3477204844,Lake Angela,Georgia,India,South,2025-06-05,2026-06-20,96,4209,404064,1422667.71,284584,23715,4.1,100.0,4.5,VIP,Platinum,Books,Wallet,Mobile App,19,4,16,261,136,38,23,15,No,Yes,Subscribed,31
3597,Matthew Richardson,58,Female,lauren48@example.org,5965598769,North Williammouth,Colorado,India,South,2021-12-19,2025-08-01,55,7435,408925,1299589.09,377912,31492,4.4,100.0,36.0,VIP,Platinum,Books,Net Banking,Facebook,67,9,3,17,98,37,29,21,No,No,Subscribed,354
3598,Brian Thomas,26,Male,katrina16@example.net,1824464956,Smithtown,New York,India,Central,2023-10-29,2025-08-16,25,5944,148600,425532.73,2223546,185295,3.0,100.0,50.0,Premium,Gold,Groceries,Net Banking,Mobile App,51,9,4,64,113,34,10,22,Yes,Yes,Not Subscribed,339
3599,Ronald Thomas,63,Male,christopher30@example.net,1273485794,Haleyburgh,Nevada,India,West,2024-12-30,2026-06-05,12,4096,49152,182417.25,1486287,123857,4.9,82.83,12.0,Regular,Bronze,Beauty,Cash,Website,23,6,17,32,194,34,13,19,Yes,Yes,Not Subscribed,46
3600,Luke Ramirez,37,Female,jeffrey05@example.com,4941587449,East Eric,Rhode Island,India,East,2025-07-23,2026-04-09,17,6348,107916,255611.05,1592390,132699,4.1,96.58,42.0,Regular,Silver,Sports,Debit Card,Email Campaign,63,0,0,133,28,2,5,23,Yes,No,Not Subscribed,103
3601,Mark Yang,23,Male,eileen89@example.com,8116550891,Hendersonshire,Delaware,India,West,2025-01-03,2025-09-26,17,4520,76840,186404.0,457388,38115,3.1,80.37,52.0,Regular,Silver,Fashion,Credit Card,Email Campaign,70,7,2,119,178,27,20,8,No,No,Not Subscribed,298
3602,Lisa Marshall,22,Female,brownjessica@example.net,9080267822,West David,New York,India,Central,2024-07-14,2026-03-03,77,4509,347193,549957.88,2978565,248213,3.1,100.0,49.0,VIP,Platinum,Groceries,Credit Card,Instagram,76,0,2,24,21,34,11,11,No,No,Not Subscribed,140
3603,Joseph Guzman,51,Female,stephen22@example.net,5515624993,Lindaberg,Arizona,India,North,2022-11-10,2026-03-18,115,5048,580520,826181.62,2334730,194560,2.7,100.0,53.0,VIP,Platinum,Home,Debit Card,Google Ads,34,15,9,16,197,30,19,5,Yes,Yes,Not Subscribed,125
3604,Joseph Johnson,33,Female,ibrown@example.com,7599729846,Stephentown,Mississippi,India,South,2022-09-27,2026-03-18,4,6175,24700,50883.77,2115203,176266,3.5,47.94,61.0,New,Bronze,Books,Credit Card,Google Ads,88,1,14,90,98,26,26,19,No,No,Subscribed,125
3605,Andre Mccarty,63,Male,theodore99@example.com,3929188194,Robertstad,Idaho,India,Central,2024-01-24,2026-04-07,19,3526,66994,119010.5,1752066,146005,4.8,99.4,33.0,Regular,Silver,Beauty,Wallet,Instagram,27,8,17,256,72,11,4,8,Yes,Yes,Not Subscribed,105
3606,Beverly Miller,27,Female,michaelwilliams@example.net,0768205426,Davidville,Colorado,India,Central,2025-12-20,2026-02-13,21,3852,80892,143685.7,1538041,128170,3.1,89.18,49.0,Regular,Silver,Groceries,UPI,Referral,71,6,0,133,28,1,27,11,No,Yes,Subscribed,158
3607,Timothy Perez,56,Male,christina27@example.com,6848507013,West Jessica,West Virginia,India,West,2024-05-16,2026-01-28,101,7676,775276,1271144.99,1883566,156963,5.0,100.0,30.0,VIP,Platinum,Books,Wallet,Referral,40,13,12,280,6,31,6,9,No,Yes,Subscribed,174
3608,Andrew Torres,47,Male,watsonjennifer@example.org,6208020110,Williamhaven,Nebraska,India,West,2024-07-01,2026-03-09,3,3844,11532,43700.17,1607713,133976,4.6,54.31,51.0,At Risk,Bronze,Home,Net Banking,Referral,22,13,9,248,34,8,6,2,Yes,Yes,Subscribed,134
3609,Haley Carter,18,Female,psmith@example.org,0920119885,South Donaldberg,New York,India,West,2023-08-19,2025-11-25,63,5199,327537,759738.32,1905449,158787,4.4,100.0,36.0,VIP,Platinum,Books,Net Banking,Email Campaign,44,2,6,158,58,18,22,8,No,Yes,Subscribed,238
3610,Billy Moran,43,Female,andersonanne@example.com,6040271830,Tinastad,Georgia,India,West,2025-05-25,2025-08-26,32,4157,133024,349718.38,2043019,170251,2.8,100.0,52.0,Premium,Gold,Home,UPI,Website,0,8,11,257,127,26,15,23,No,Yes,Not Subscribed,329
3611,Matthew Green,68,Male,reesejason@example.net,8893457649,Oliverfurt,Vermont,India,East,2026-04-11,2025-11-29,11,6638,73018,266465.98,771305,64275,2.7,63.6,62.0,Regular,Silver,Electronics,Wallet,Google Ads,84,11,13,180,45,39,27,4,Yes,No,Subscribed,234
3612,Karen Chandler,34,Male,millerdenise@example.net,6466632663,New Tammy,North Carolina,India,East,2024-01-20,2025-11-25,62,4346,269452,967367.79,1167568,97297,4.8,100.0,32.0,VIP,Platinum,Books,Cash,Facebook,71,7,18,178,186,3,4,20,Yes,No,Subscribed,238
3613,Lorraine Valencia,61,Male,sreyes@example.org,5848516626,Kennethhaven,Wisconsin,India,East,2022-02-15,2026-04-21,30,3096,92880,290981.39,392801,32733,3.0,100.0,45.5,Regular,Silver,Electronics,Credit Card,Email Campaign,77,14,16,165,20,19,26,2,Yes,Yes,Not Subscribed,91
3614,Kelly Thompson,49,Female,serranovanessa@example.org,8331421472,East Shannon,Massachusetts,India,South,2026-07-12,2025-10-21,54,4960,267840,543748.5,1237747,103145,3.6,100.0,44.0,VIP,Platinum,Beauty,Wallet,Instagram,98,9,14,217,31,7,10,10,No,Yes,Not Subscribed,273
3615,Martin Ramirez,18,Male,toddphillips@example.org,4320589207,South Sarah,Utah,India,Central,2022-03-31,2026-01-08,10,7284,72840,99174.14,842217,70184,2.7,61.57,63.0,Regular,Silver,Electronics,Wallet,Email Campaign,33,0,15,221,185,26,15,16,No,No,Not Subscribed,194
3616,Ryan Gregory,40,Male,nicolasmcdonald@example.org,8528529580,North Jeremyburgh,West Virginia,India,South,2024-07-09,2025-11-22,26,4233,110058,197038.41,765110,63759,2.6,100.0,54.0,Regular,Silver,Fashion,Net Banking,Facebook,56,9,14,209,6,12,2,1,No,Yes,Subscribed,241
3617,Timothy Jacobs,54,Female,miguel96@example.com,1177800281,New Andrew,Kansas,India,East,2022-01-25,2025-11-28,35,7903,276605,554004.0,940944,78412,3.7,100.0,43.0,VIP,Platinum,Beauty,Debit Card,Website,97,11,15,296,137,35,0,5,Yes,No,Subscribed,235
3618,Brian Collins,41,Male,bennettelizabeth@example.org,1492907834,Stevensberg,Minnesota,India,South,2021-08-17,2025-08-05,80,4845,387600,922390.55,1752904,146075,3.4,100.0,46.0,VIP,Platinum,Electronics,Cash,Facebook,95,12,15,33,2,18,15,11,Yes,Yes,Subscribed,350
3619,Erica Anderson,53,Female,richardssarah@example.net,0608438291,Tonyaland,Utah,India,North,2022-09-12,2026-06-23,36,1317,47412,171235.19,755009,62917,3.5,100.0,9.0,Regular,Bronze,Fashion,Credit Card,Instagram,68,13,2,23,23,0,16,6,No,Yes,Not Subscribed,28
3620,Deborah Wilson,53,Male,rthomas@example.org,3175613631,Hollandstad,South Dakota,India,North,2026-02-22,2026-05-10,94,3177,298638,675589.67,407066,33922,3.8,100.0,28.0,VIP,Platinum,Groceries,Cash,Instagram,52,6,17,152,21,38,30,12,Yes,No,Not Subscribed,72
3621,Michael Torres,46,Female,navarrostephen@example.org,5763416253,Lake Geraldborough,New Hampshire,India,West,2025-02-06,2025-07-25,4,6420,25680,54833.07,2679860,223321,2.9,42.14,67.0,New,Bronze,Fashion,Cash,Instagram,21,2,17,106,146,20,15,13,Yes,Yes,Not Subscribed,361
3622,Jesse Robinson,42,Male,cortezmicheal@example.net,4129860377,Ericbury,Colorado,India,East,2022-04-03,2025-08-24,78,3341,260598,368770.15,2577648,214804,3.5,100.0,45.0,VIP,Platinum,Beauty,UPI,Facebook,12,5,14,270,97,39,24,17,No,No,Not Subscribed,331
3623,Thomas Johnson,62,Male,trevorstein@example.org,7887287826,North Julia,Indiana,India,West,2025-06-25,2025-12-09,77,6466,497882,1680906.88,1770336,147528,3.5,100.0,45.0,VIP,Platinum,Electronics,UPI,Mobile App,66,1,16,170,189,38,21,13,No,Yes,Not Subscribed,224
3624,Nathan Campbell,51,Female,ryanmoore@example.org,7183239530,Ashleyburgh,Georgia,India,Central,2026-03-17,2025-08-16,49,6634,325066,617385.6,2436699,203058,2.6,100.0,54.0,VIP,Platinum,Sports,Wallet,Email Campaign,6,10,3,52,129,18,25,4,No,Yes,Subscribed,339
3625,Jason Davila,28,Male,sharonmorgan@example.net,0518507972,Lake Angelaville,Oklahoma,India,North,2023-09-03,2025-12-03,69,2460,169740,345828.47,1605144,133762,4.1,100.0,39.0,Premium,Gold,Beauty,Debit Card,Referral,98,0,17,119,88,8,12,5,Yes,No,Not Subscribed,230
3626,Heather Wallace,70,Male,brandon03@example.net,1320360960,Annafurt,California,India,West,2025-08-09,2025-07-23,89,4234,376826,487483.9,859154,71596,3.4,100.0,46.0,VIP,Platinum,Electronics,Cash,Referral,0,2,15,90,103,6,3,19,No,No,Subscribed,363
3627,Veronica Morales,68,Female,hayeskylie@example.net,7934469690,East Christopher,Wisconsin,India,Central,2025-01-15,2026-06-26,31,6437,199547,333205.75,830858,69238,4.3,100.0,0.0,Premium,Gold,Beauty,Credit Card,Email Campaign,55,15,7,209,178,21,21,8,No,Yes,Subscribed,25
3628,John Perkins,22,Male,nelsonmercedes@example.org,7919492359,Pittston,Maryland,India,South,2021-10-01,2025-09-03,109,6497,708173,1110748.09,2196927,183077,2.9,100.0,51.0,VIP,Platinum,Beauty,Credit Card,Google Ads,14,12,7,39,125,18,21,21,Yes,Yes,Not Subscribed,321
3629,Melissa Ray,33,Male,cmoreno@example.com,0144301116,East Ginaton,New Mexico,India,East,2026-03-26,2025-12-13,3,5465,16395,50019.52,2510922,209243,3.5,44.28,62.0,New,Bronze,Fashion,Debit Card,Instagram,40,9,13,99,63,8,12,24,No,No,Subscribed,220
3630,Lawrence Landry,55,Male,michaelshelton@example.com,3653755849,South Laura,Maryland,India,West,2023-03-06,2026-03-29,17,5922,100674,221637.66,1104250,92020,3.0,84.13,53.0,Regular,Silver,Electronics,Wallet,Facebook,80,2,5,80,135,1,0,5,No,Yes,Subscribed,114
3631,Isaiah Bradley,22,Female,kimberly59@example.com,8946585473,Lake Alexis,Nevada,India,North,2024-03-11,2025-09-21,86,2509,215774,646231.88,1294015,107834,3.5,100.0,45.0,Premium,Gold,Books,UPI,Instagram,20,7,18,116,51,35,2,17,No,No,Not Subscribed,303
3632,David White,70,Male,jcantu@example.com,6281150716,East Kim,Delaware,India,East,2022-07-05,2026-06-12,31,6831,211761,545935.53,1681645,140137,3.9,100.0,10.5,Premium,Gold,Fashion,Debit Card,Mobile App,56,4,11,15,197,24,14,22,Yes,No,Subscribed,39
3633,Patricia Rodriguez,55,Male,nicholas75@example.org,1570557014,Flowersfurt,New Hampshire,India,South,2022-03-18,2026-01-30,31,3031,93961,339690.76,1559912,129992,3.2,100.0,48.0,Regular,Silver,Groceries,Cash,Mobile App,29,0,2,173,173,14,7,18,Yes,Yes,Not Subscribed,172
3634,Destiny Sandoval,41,Male,lambertdavid@example.com,4283242009,New Laurieport,Florida,India,Central,2021-09-11,2026-06-19,16,1928,30848,117194.33,546038,45503,3.8,76.17,12.0,New,Bronze,Groceries,Debit Card,Email Campaign,83,7,20,203,76,21,19,25,Yes,Yes,Not Subscribed,32
3635,Kristen George,47,Male,swells@example.org,3331325621,Lake Haleytown,Virginia,India,South,2023-03-20,2025-11-10,53,5078,269134,838969.57,1850810,154234,4.1,100.0,39.0,VIP,Platinum,Fashion,UPI,Facebook,3,12,11,207,16,9,3,21,No,No,Subscribed,253
